close,color,current_close,high,low,open,prev_close,symbol,timestamp,volume
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:27,0.34439
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:28,0.3447
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:30,0.34529
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:31,0.34987
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:32,0.35788
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:33,0.38354
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:35,0.38359
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:36,0.39746
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:37,0.40801
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:38,0.41876
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:40,0.49498
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:41,0.49623
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:42,0.49883
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:43,0.52742
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:45,0.59075
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:46,0.598
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:47,0.59899
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:49,0.60162
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:50,1.16184
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:51,1.17737
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:52,1.17777
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:54,1.17777
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:55,1.19508
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:56,1.2181
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:58,1.21895
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:12:59,1.34842
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:00,1.35408
116979.86,red,116979.86,116979.86,116979.86,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:01,0.00084
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:03,0.03275
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:04,0.03287
116979.85,red,116979.85,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:05,0.04239
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:07,0.04469
116979.86,red,116979.86,116979.86,116979.85,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:08,0.04469
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:09,3.49974
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:10,3.51488
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:12,3.52315
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:13,3.52997
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:14,3.53015
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:16,3.53259
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:17,3.53288
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:18,3.55405
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:19,3.57128
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:21,3.62049
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:22,3.63792
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:23,3.63814
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:25,3.6388
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:26,3.64864
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:27,3.65381
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:29,3.66289
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:30,3.66295
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:31,3.67138
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:33,3.70439
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:34,3.727
116979.85,red,116979.85,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:35,3.73116
116979.84,red,116979.84,116979.86,116979.84,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:36,3.73346
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:38,4.94948
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:39,4.95196
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:40,4.95393
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:41,4.95442
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:43,4.96554
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:44,4.96565
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:45,4.96948
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:46,4.97495
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:48,4.98083
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:49,4.98676
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:50,4.98769
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:52,4.98813
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:53,5.00084
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:54,5.00265
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:55,5.00265
116973.68,red,116973.68,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:57,5.00265
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:13:58,5.00488
116973.67,red,116973.67,116979.86,116973.67,116979.86,116979.86,BTCUSDT,2025-09-19 11:14:00,5.02488
116973.67,red,116973.67,116973.67,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:01,0.00059
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:02,0.00079
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:04,0.00079
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:05,0.00116
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:06,0.07296
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:07,0.07625
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:09,0.07631
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:10,0.07665
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:11,0.07764
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:13,0.0822
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:14,0.08582
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:15,0.09629
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:17,0.0978
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:18,0.10871
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:20,0.11249
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:21,0.22291
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:22,0.22972
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:24,0.28835
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:25,0.29598
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:26,0.29598
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:28,0.30028
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:29,0.3017
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:30,0.30272
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:31,0.31907
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:33,0.31907
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:34,0.32091
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:35,0.32206
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:36,0.32274
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:38,0.32641
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:39,0.38728
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:40,0.41706
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:41,0.42059
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:43,0.42069
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:44,0.4208
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:46,0.42123
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:47,0.42282
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:48,0.42375
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:49,0.42937
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:51,0.47132
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:52,0.47773
116973.67,red,116973.67,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:53,0.48585
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:55,0.49082
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:56,0.49082
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:57,0.51746
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:14:59,0.52821
116973.68,green,116973.68,116973.68,116973.67,116973.67,116973.67,BTCUSDT,2025-09-19 11:15:00,0.52927
116973.68,red,116973.68,116973.68,116973.68,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:02,0.00345
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:03,0.00482
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:04,0.01115
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:05,0.0114
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:07,0.03557
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:08,0.11988
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:09,0.12317
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:10,0.15386
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:12,0.15786
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:13,0.17797
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:14,0.18342
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:16,0.19677
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:17,0.19699
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:18,0.20185
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:19,0.20229
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:21,0.21153
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:22,0.24011
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:23,0.25134
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:24,0.25617
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:26,0.2573
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:27,0.25746
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:28,0.28287
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:30,0.77042
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:31,0.77187
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:32,0.77274
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:33,0.78458
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:35,0.79466
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:36,0.81508
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:37,0.81508
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:38,1.28274
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:40,1.28443
116973.68,red,116973.68,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:41,1.29325
116973.67,red,116973.67,116973.68,116973.67,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:42,1.29421
116958.98,red,116958.98,116973.68,116958.97,116973.68,116973.68,BTCUSDT,2025-09-19 11:15:44,2.9348
